DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
"Larry",141256,0.500000,MiniPAT,23:00:00 21-Feb-2016,,,,0.0,23.1,LightLoc
"Larry",141256,0.500000,MiniPAT,23:00:00 22-Feb-2016,,,,0.0,23.9,LightLoc
"Larry",141256,0.500000,MiniPAT,11:00:00 24-Feb-2016,,,,0.0,24.8,LightLoc
"Larry",141256,0.500000,MiniPAT,12:00:00 25-Feb-2016,,,,0.0,24.6,LightLoc
"Larry",141256,0.500000,MiniPAT,12:00:00 26-Feb-2016,,,,0.0,24.0,LightLoc
"Larry",141256,0.500000,MiniPAT,07:00:00 27-Feb-2016,,,,0.0,23.9,LightLoc
"Larry",141256,0.500000,MiniPAT,23:00:00 27-Feb-2016,,,,0.0,24.0,Status
"Larry",141256,0.500000,MiniPAT,01:00:00 28-Feb-2016,,,,0.0,24.0,Status
"Larry",141256,0.500000,MiniPAT,08:00:00 28-Feb-2016,,,,0.0,23.8,LightLoc
"Larry",141256,0.500000,MiniPAT,10:00:00 28-Feb-2016,,,,0.0,23.9,Status
"Larry",141256,0.500000,MiniPAT,21:00:00 28-Feb-2016,,,,0.0,24.5,Status
"Larry",141256,0.500000,MiniPAT,04:00:00 29-Feb-2016,,,,0.0,24.4,Status
"Larry",141256,0.500000,MiniPAT,10:00:00 29-Feb-2016,,,,0.0,24.3,Status
"Larry",141256,0.500000,MiniPAT,14:00:00 29-Feb-2016,,,,0.0,24.2,Status
"Larry",141256,0.500000,MiniPAT,21:00:00 29-Feb-2016,,,,0.0,24.4,Status
"Larry",141256,0.500000,MiniPAT,02:00:00 01-Mar-2016,,,,0.0,24.3,Status
"Larry",141256,0.500000,MiniPAT,05:00:00 01-Mar-2016,,,,0.0,24.2,LightLoc
"Larry",141256,0.500000,MiniPAT,14:00:00 01-Mar-2016,,,,0.0,24.3,Status
"Larry",141256,0.500000,MiniPAT,18:00:00 01-Mar-2016,,,,0.0,24.4,Status
"Larry",141256,0.500000,MiniPAT,20:00:00 01-Mar-2016,,,,0.0,24.3,Status
"Larry",141256,0.500000,MiniPAT,06:00:00 02-Mar-2016,,,,0.0,24.0,Status
"Larry",141256,0.500000,MiniPAT,11:00:00 02-Mar-2016,,,,0.0,23.9,Status
"Larry",141256,0.500000,MiniPAT,15:00:00 02-Mar-2016,,,,0.0,24.0,Status
"Larry",141256,0.500000,MiniPAT,22:00:00 02-Mar-2016,,,,0.0,24.1,Status
"Larry",141256,0.500000,MiniPAT,10:00:00 03-Mar-2016,,,,0.0,24.0,Status
"Larry",141256,0.500000,MiniPAT,15:00:00 03-Mar-2016,,,,0.0,24.3,Status
"Larry",141256,0.500000,MiniPAT,01:00:00 04-Mar-2016,,,,0.0,24.2,Status
"Larry",141256,0.500000,MiniPAT,08:00:00 04-Mar-2016,,,,0.0,24.1,Status
"Larry",141256,0.500000,MiniPAT,17:00:00 04-Mar-2016,,,,0.0,24.0,Status
"Larry",141256,0.500000,MiniPAT,00:00:00 05-Mar-2016,,,,0.0,24.0,Status
"Larry",141256,0.500000,MiniPAT,11:00:00 05-Mar-2016,,,,0.0,24.2,Status
"Larry",141256,0.500000,MiniPAT,12:00:00 05-Mar-2016,,,,0.0,24.2,Status
"Larry",141256,0.500000,MiniPAT,16:00:00 05-Mar-2016,,,,0.0,24.3,Status
"Larry",141256,0.500000,MiniPAT,22:00:00 05-Mar-2016,,,,0.0,24.2,Status
"Larry",141256,0.500000,MiniPAT,09:00:00 06-Mar-2016,,,,0.0,24.0,Status
"Larry",141256,0.500000,MiniPAT,10:00:00 06-Mar-2016,,,,0.0,24.0,Status
"Larry",141256,0.500000,MiniPAT,11:00:00 06-Mar-2016,,,,0.0,24.0,Status
"Larry",141256,0.500000,MiniPAT,22:00:00 06-Mar-2016,,,,0.0,24.1,Status
"Larry",141256,0.500000,MiniPAT,01:00:00 07-Mar-2016,,,,0.0,24.0,Status
"Larry",141256,0.500000,MiniPAT,01:00:00 08-Mar-2016,,,,0.0,23.4,Status
"Larry",141256,0.500000,MiniPAT,10:00:00 08-Mar-2016,,,,0.0,23.2,Status
"Larry",141256,0.500000,MiniPAT,12:00:00 08-Mar-2016,,,,0.0,23.2,Status
"Larry",141256,0.500000,MiniPAT,23:00:00 08-Mar-2016,,,,0.0,23.3,Status
"Larry",141256,0.500000,MiniPAT,08:00:00 09-Mar-2016,,,,0.0,23.3,Status
"Larry",141256,0.500000,MiniPAT,10:00:00 09-Mar-2016,,,,0.0,23.3,Status
"Larry",141256,0.500000,MiniPAT,15:00:00 09-Mar-2016,,,,0.0,23.4,Status
"Larry",141256,0.500000,MiniPAT,20:00:00 09-Mar-2016,,,,0.0,23.6,Status
"Larry",141256,0.500000,MiniPAT,21:00:00 09-Mar-2016,,,,0.0,23.5,Status
